Sample.name,Sample_ID,nm,FF,Freezing.temperature,Particle.ratio,nM_corrected,Control,Filtered,Dilution.factor,Location,Size,Sample
S3_b5,S3_b5,582.95,0.35,-7.51,1.0,582.95,No,,1.0,Site3,b_5_m,S3
S3_b5,S3_b5,1040.21,0.54,-7.74,1.0,1040.21,No,,1.0,Site3,b_5_m,S3
S3_b5,S3_b5,3015.68,0.9,-8.42,1.0,3015.68,No,,1.0,Site3,b_5_m,S3
S3_b5,S3_b5,4237.41,0.96,-8.65,1.0,4237.41,No,,1.0,Site3,b_5_m,S3
S3_b5,S3_b5,178.04,0.13,-7.06,1.0,178.04,No,,1.0,Site3,b_5_m,S3
S3_b5,S3_b5,980.94,0.52,-7.73,1.0,980.94,No,,1.0,Site3,b_5_m,S3
S3_b5,S3_b5,767.15,0.44,-7.63,1.0,767.15,No,,1.0,Site3,b_5_m,S3
S3_b5,S3_b5,540.62,0.33,-7.5,1.0,540.62,No,,1.0,Site3,b_5_m,S3
S3_b5,S3_b5,2091.49,0.79,-8.26,1.0,2091.49,No,,1.0,Site3,b_5_m,S3
S3_b5,S3_b5,2772.59,0.88,-8.37,1.0,2772.59,No,,1.0,Site3,b_5_m,S3
S3_b5,S3_b5,1848.39,0.75,-8.2,1.0,1848.39,No,,1.0,Site3,b_5_m,S3
S3_b5,S3_b5,1642.86,0.71,-8.19,1.0,1642.86,No,,1.0,Site3,b_5_m,S3
S3_b5,S3_b5,1102.24,0.56,-7.86,1.0,1102.24,No,,1.0,Site3,b_5_m,S3
S3_b5,S3_b5,626.67,0.38,-7.57,1.0,626.67,No,,1.0,Site3,b_5_m,S3
S3_b5,S3_b5,116.02,0.08,-6.53,1.0,116.02,No,,1.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,7671.52,0.44,-9.21,1.0,7671.52,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,36967.85,0.94,-11.89,1.0,36967.85,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,23890.13,0.83,-10.43,1.0,23890.13,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,10402.11,0.54,-9.59,1.0,10402.11,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,4995.91,0.31,-8.9,1.0,4995.91,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,4597.87,0.29,-8.79,1.0,4597.87,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,8174.73,0.46,-9.41,1.0,8174.73,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,11672.92,0.58,-9.61,1.0,11672.92,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,17416.69,0.73,-9.99,1.0,17416.69,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,6718.74,0.4,-9.12,1.0,6718.74,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,13839.84,0.65,-9.77,1.0,13839.84,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,11022.38,0.56,-9.61,1.0,11022.38,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,22319.69,0.81,-10.35,1.0,22319.69,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,7186.62,0.42,-9.18,1.0,7186.62,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,42374.05,0.96,-12.88,1.0,42374.05,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,567.46,0.04,-7.91,1.0,567.46,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,3114.86,0.21,-8.52,1.0,3114.86,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,19644.08,0.77,-10.3,1.0,19644.08,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,1780.42,0.13,-8.34,1.0,1780.42,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,15508.68,0.69,-9.81,1.0,15508.68,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,3470.44,0.23,-8.54,1.0,3470.44,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,27725.89,0.88,-10.48,1.0,27725.89,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,8697.67,0.48,-9.44,1.0,8697.67,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,30156.84,0.9,-10.92,1.0,30156.84,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,12356.83,0.6,-9.65,1.0,12356.83,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,51616.02,0.98,-13.5,1.0,51616.02,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,18483.92,0.75,-10.17,1.0,18483.92,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,6266.72,0.38,-9.1,1.0,6266.72,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,4211.37,0.27,-8.75,1.0,4211.37,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,33132.09,0.92,-11.07,1.0,33132.09,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,13077.72,0.63,-9.74,1.0,13077.72,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,280.71,0.02,-7.44,1.0,280.71,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,1466.68,0.1,-8.25,1.0,1466.68,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,25670.55,0.85,-10.46,1.0,25670.55,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,2101.72,0.15,-8.35,1.0,2101.72,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,2430.95,0.17,-8.49,1.0,2430.95,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,,,,1.0,,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,9241.96,0.5,-9.45,1.0,9241.96,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,5406.2,0.33,-9.0,1.0,5406.2,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,9809.42,0.52,-9.56,1.0,9809.42,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,14648.16,0.67,-9.8,1.0,14648.16,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,16428.58,0.71,-9.95,1.0,16428.58,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,1160.15,0.08,-8.25,1.0,1160.15,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,5829.52,0.35,-9.02,1.0,5829.52,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,3835.76,0.25,-8.59,1.0,3835.76,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,2768.52,0.19,-8.52,1.0,2768.52,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,20914.88,0.79,-10.33,1.0,20914.88,No,,10.0,Site3,b_5_m,S3
S3_b5_10x,S3_b5,860.51,0.06,-8.14,1.0,860.51,No,,10.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,301568.41,0.9,-21.03,1.0,301568.41,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,38357.61,0.25,-10.62,1.0,38357.61,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,8605.14,0.06,-8.85,1.0,8605.14,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,369678.5,0.94,-21.43,1.0,369678.5,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,516160.16,0.98,-21.75,1.0,516160.16,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,54062.01,0.33,-12.49,1.0,54062.01,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,86976.69,0.48,-14.98,1.0,86976.69,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,277258.87,0.88,-20.85,1.0,277258.87,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,138398.35,0.65,-17.28,1.0,138398.35,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,71866.2,0.42,-14.15,1.0,71866.2,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,31148.65,0.21,-10.51,1.0,31148.65,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,130777.23,0.63,-17.05,1.0,130777.23,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,123568.27,0.6,-16.91,1.0,123568.27,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,17804.19,0.13,-9.65,1.0,17804.19,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,223196.86,0.81,-19.45,1.0,223196.86,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,2807.12,0.02,-8.32,1.0,2807.12,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,27685.25,0.19,-9.98,1.0,27685.25,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,45978.73,0.29,-11.33,1.0,45978.73,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,14666.79,0.1,-9.55,1.0,14666.79,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,164285.82,0.71,-17.98,1.0,164285.82,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,116729.16,0.58,-15.99,1.0,116729.16,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,5674.62,0.04,-8.84,1.0,5674.62,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,92419.62,0.5,-15.11,1.0,92419.62,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,,,,1.0,,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,11601.52,0.08,-9.38,1.0,11601.52,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,209148.79,0.79,-18.48,1.0,209148.79,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,423740.5,0.96,-21.74,1.0,423740.5,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,256705.45,0.85,-20.83,1.0,256705.45,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,331320.89,0.92,-21.15,1.0,331320.89,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,238901.26,0.83,-19.92,1.0,238901.26,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,34704.41,0.23,-10.6,1.0,34704.41,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,146481.64,0.67,-17.33,1.0,146481.64,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,58295.17,0.35,-13.17,1.0,58295.17,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,110223.81,0.56,-15.6,1.0,110223.81,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,81747.26,0.46,-14.62,1.0,81747.26,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,174166.89,0.73,-18.07,1.0,174166.89,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,67187.36,0.4,-13.6,1.0,67187.36,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,42113.73,0.27,-10.96,1.0,42113.73,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,21017.19,0.15,-9.77,1.0,21017.19,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,24309.54,0.17,-9.79,1.0,24309.54,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,104021.14,0.54,-15.5,1.0,104021.14,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,196440.76,0.77,-18.48,1.0,196440.76,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,184839.25,0.75,-18.26,1.0,184839.25,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,62667.15,0.38,-13.27,1.0,62667.15,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,155086.77,0.69,-17.81,1.0,155086.77,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,49959.13,0.31,-11.61,1.0,49959.13,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,98094.24,0.52,-15.45,1.0,98094.24,No,,100.0,Site3,b_5_m,S3
S3_b5_100x,S3_b5,76715.22,0.44,-14.6,1.0,76715.22,No,,100.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,626671.51,0.38,-21.85,1.0,626671.51,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,347044.14,0.23,-20.97,1.0,347044.14,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,540620.14,0.33,-21.49,1.0,540620.14,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,56746.16,0.04,-9.8,1.0,56746.16,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,116015.16,0.08,-17.69,1.0,116015.16,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,5161601.56,0.98,-26.07,1.0,5161601.56,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,1383983.54,0.65,-23.74,1.0,1383983.54,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,28071.21,0.02,-9.56,1.0,28071.21,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,1040211.42,0.54,-23.27,1.0,1040211.42,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,421137.26,0.27,-21.18,1.0,421137.26,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,1550867.75,0.69,-23.97,1.0,1550867.75,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,4237405.0,0.96,-25.93,1.0,4237405.0,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,2567054.51,0.85,-25.02,1.0,2567054.51,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,924196.24,0.5,-22.76,1.0,924196.24,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,2389012.6,0.83,-24.99,1.0,2389012.6,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,178041.86,0.13,-18.72,1.0,178041.86,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,980942.38,0.52,-23.25,1.0,980942.38,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,718662.01,0.42,-22.35,1.0,718662.01,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,3696784.96,0.94,-25.65,1.0,3696784.96,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,,,,1.0,,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,276852.49,0.19,-19.71,1.0,276852.49,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,1741668.89,0.73,-24.48,1.0,1741668.89,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,86051.36,0.06,-16.47,1.0,86051.36,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,2091487.91,0.79,-24.89,1.0,2091487.91,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,1307772.34,0.63,-23.74,1.0,1307772.34,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,1464816.4,0.67,-23.8,1.0,1464816.4,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,1848392.48,0.75,-24.74,1.0,1848392.48,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,1964407.63,0.77,-24.83,1.0,1964407.63,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,817472.62,0.46,-22.59,1.0,817472.62,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,2772588.72,0.88,-25.13,1.0,2772588.72,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,210171.92,0.15,-19.05,1.0,210171.92,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,459787.32,0.29,-21.28,1.0,459787.32,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,243095.41,0.17,-19.21,1.0,243095.41,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,1235682.72,0.6,-23.46,1.0,1235682.72,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,146667.87,0.1,-18.33,1.0,146667.87,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,1167291.64,0.58,-23.39,1.0,1167291.64,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,869766.92,0.48,-22.64,1.0,869766.92,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,3313208.92,0.92,-25.55,1.0,3313208.92,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,767152.19,0.44,-22.48,1.0,767152.19,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,582951.75,0.35,-21.59,1.0,582951.75,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,3015684.09,0.9,-25.25,1.0,3015684.09,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,499591.27,0.31,-21.35,1.0,499591.27,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,671873.57,0.4,-22.33,1.0,671873.57,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,1642858.23,0.71,-24.22,1.0,1642858.23,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,2231968.58,0.81,-24.9,1.0,2231968.58,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,1102238.1,0.56,-23.27,1.0,1102238.1,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,311486.46,0.21,-19.87,1.0,311486.46,No,,1000.0,Site3,b_5_m,S3
S3_b5_1000x,S3_b5,383576.1,0.25,-21.03,1.0,383576.1,No,,1000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,10402114.2,0.54,-25.9,1.0,10402114.2,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,22319685.78,0.81,-26.92,1.0,22319685.78,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,14648163.98,0.67,-26.49,1.0,14648163.98,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,2768524.86,0.19,-23.06,1.0,2768524.86,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,2101719.2,0.15,-22.63,1.0,2101719.2,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,51616015.61,0.98,-28.5,1.0,51616015.61,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,8697669.23,0.48,-25.48,1.0,8697669.23,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,11672916.39,0.58,-26.25,1.0,11672916.39,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,36967849.63,0.94,-28.04,1.0,36967849.63,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,20914879.12,0.79,-26.82,1.0,20914879.12,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,16428582.26,0.71,-26.55,1.0,16428582.26,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,13077723.37,0.63,-26.45,1.0,13077723.37,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,,,,1.0,,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,33132089.2,0.92,-28.0,1.0,33132089.2,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,4995912.66,0.31,-24.13,1.0,4995912.66,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,3114864.63,0.21,-23.27,1.0,3114864.63,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,3470441.37,0.23,-23.28,1.0,3470441.37,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,13839835.43,0.65,-26.46,1.0,13839835.43,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,860513.62,0.06,-21.07,1.0,860513.62,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,5829517.49,0.35,-24.44,1.0,5829517.49,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,7186620.09,0.42,-25.3,1.0,7186620.09,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,3835760.97,0.25,-23.49,1.0,3835760.97,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,6266715.06,0.38,-25.01,1.0,6266715.06,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,4211372.6,0.27,-23.55,1.0,4211372.6,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,9809423.84,0.52,-25.83,1.0,9809423.84,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,30156840.89,0.9,-27.71,1.0,30156840.89,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,25670545.13,0.85,-27.62,1.0,25670545.13,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,15508677.46,0.69,-26.51,1.0,15508677.46,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,42374050.0,0.96,-28.05,1.0,42374050.0,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,11022380.98,0.56,-26.05,1.0,11022380.98,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,2430954.14,0.17,-22.75,1.0,2430954.14,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,12356827.2,0.6,-26.36,1.0,12356827.2,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,1780418.57,0.13,-22.5,1.0,1780418.57,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,4597873.21,0.29,-23.85,1.0,4597873.21,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,5406201.37,0.33,-24.38,1.0,5406201.37,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,7671521.93,0.44,-25.34,1.0,7671521.93,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,19644076.31,0.77,-26.79,1.0,19644076.31,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,23890125.99,0.83,-27.31,1.0,23890125.99,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,1466678.65,0.1,-21.7,1.0,1466678.65,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,280712.08,0.02,-20.82,1.0,280712.08,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,18483924.81,0.75,-26.68,1.0,18483924.81,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,1160151.64,0.08,-21.36,1.0,1160151.64,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,6718735.67,0.4,-25.13,1.0,6718735.67,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,17416688.88,0.73,-26.64,1.0,17416688.88,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,27725887.22,0.88,-27.66,1.0,27725887.22,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,567461.57,0.04,-20.96,1.0,567461.57,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,8174726.22,0.46,-25.47,1.0,8174726.22,No,,10000.0,Site3,b_5_m,S3
S3_b5_10000x,S3_b5,9241962.41,0.5,-25.69,1.0,9241962.41,No,,10000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,11601516.45,0.08,-22.21,1.0,11601516.45,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,21017192.04,0.15,-22.7,1.0,21017192.04,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,331320891.97,0.92,-30.3,1.0,331320891.97,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,5674615.72,0.04,-20.77,1.0,5674615.72,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,92419624.07,0.5,-26.76,1.0,92419624.07,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,256705451.29,0.85,-29.81,1.0,256705451.29,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,238901259.9,0.83,-28.86,1.0,238901259.9,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,49959126.59,0.31,-25.48,1.0,49959126.59,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,223196857.81,0.81,-28.51,1.0,223196857.81,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,423740500.05,0.96,-30.59,1.0,423740500.05,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,130777233.73,0.63,-27.69,1.0,130777233.73,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,164285822.65,0.71,-28.12,1.0,164285822.65,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,34704413.68,0.23,-24.56,1.0,34704413.68,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,98094238.4,0.52,-26.76,1.0,98094238.4,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,196440763.14,0.77,-28.46,1.0,196440763.14,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,58295174.88,0.35,-25.57,1.0,58295174.88,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,54062013.75,0.33,-25.49,1.0,54062013.75,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,24309541.44,0.17,-23.48,1.0,24309541.44,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,301568408.86,0.9,-29.89,1.0,301568408.86,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,369678496.3,0.94,-30.33,1.0,369678496.3,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,38357609.66,0.25,-24.74,1.0,38357609.66,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,14666786.52,0.1,-22.41,1.0,14666786.52,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,42113725.98,0.27,-25.2,1.0,42113725.98,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,277258872.22,0.88,-29.82,1.0,277258872.22,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,110223809.76,0.56,-27.46,1.0,110223809.76,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,76715219.32,0.44,-26.41,1.0,76715219.32,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,31148646.26,0.21,-24.28,1.0,31148646.26,No,,100000.0,Site3,b_5_m,S3
